,Date,Tweets
333,2020-08-03,"RT @SpiderMan_3s: $AAPL

Let me tell u something Sonny

#AAPL closed Fri @ 425

It is likely that #AAPL starts, running like #TSLA
&amp;
May go…"
334,2020-08-03,@Josh_Rager $LINK is the spoon for the cryptosauce. #link $link #chainlink #nasa #tesla #tsla https://t.co/f5IY850ZOu
335,2020-08-03,$SLV will hit $25 by this Friday💯😏😎🚀 #TSLA #MSFT #AAPL
336,2020-08-03,TESLA will be skyrocketing to 1.87K and then CRASHING to 1.3K - #TSLA chart https://t.co/7ROOjMSmqA
337,2020-08-03,"RT @Tr3ndyJon: Trendy Trade Plan for #Tesla 

$TSLA #TSLA #StocksToTrade #TrendyTradePlan #DayTrader #SwingTrader 

Please if you like, Ple…"
338,2020-08-03,Do Not Buy Tesla’s 47% Overvalued Stock. #tesla #tsla  https://t.co/YMPxVmerDZ
339,2020-08-03,"RT @SpiderMan_3s: $AAPL

Let me tell u something Sonny

#AAPL closed Fri @ 425

It is likely that #AAPL starts, running like #TSLA
&amp;
May go…"
340,2020-08-03,@parabolictrav Better get going #Bitcoin. #TSLA is up 8x.
341,2020-08-03,"RT @SpiderMan_3s: $AAPL

Let me tell u something Sonny

#AAPL closed Fri @ 425

It is likely that #AAPL starts, running like #TSLA
&amp;
May go…"
342,2020-08-03,"RT @Tr3ndyJon: Trendy Trade Plan for #Tesla 

$TSLA #TSLA #StocksToTrade #TrendyTradePlan #DayTrader #SwingTrader 

Please if you like, Ple…"
343,2020-08-03,"RT @SpiderMan_3s: $AAPL

Let me tell u something Sonny

#AAPL closed Fri @ 425

It is likely that #AAPL starts, running like #TSLA
&amp;
May go…"
344,2020-08-03,"$AAPL

Let me tell u something Sonny

#AAPL closed Fri @ 425

It is likely that #AAPL starts, running like #TSLA
&amp;
May go till 700-1,000
by End of Aug

Sounds crazy ?
Well, let see how it closes tomorrow :)

If closed over 435-445
End of Month = 750+ possible

$SPY $AAPL #markets"
345,2020-08-03,"RT @winvesta: Invest in US stocks from India. Zero fees, Zero commission, Zero hassle. Open an account in minutes and start building your g…"
346,2020-08-03,"RT @Tr3ndyJon: Trendy Trade Plan for #Tesla 

$TSLA #TSLA #StocksToTrade #TrendyTradePlan #DayTrader #SwingTrader 

Please if you like, Ple…"
347,2020-08-03,"RT @Tr3ndyJon: Trendy Trade Plan for #Tesla 

$TSLA #TSLA #StocksToTrade #TrendyTradePlan #DayTrader #SwingTrader 

Please if you like, Ple…"
348,2020-08-03,"$TSLA #TSLA Closed right at the @alphatrends anchored VWAP from the June 25th low.

https://t.co/ejSJpfmOEb"
349,2020-08-03,"RT @Tr3ndyJon: Trendy Trade Plan for #Tesla 

$TSLA #TSLA #StocksToTrade #TrendyTradePlan #DayTrader #SwingTrader 

Please if you like, Ple…"
350,2020-08-03,"RT @Tr3ndyJon: Trendy Trade Plan for #Tesla 

$TSLA #TSLA #StocksToTrade #TrendyTradePlan #DayTrader #SwingTrader 

Please if you like, Ple…"
351,2020-08-03,#tsla buy now ...... #eth going to moon
352,2020-08-03,"Trendy Trade Plan for #Tesla 

$TSLA #TSLA #StocksToTrade #TrendyTradePlan #DayTrader #SwingTrader 

Please if you like, Please like and retweet to help other traders 💵 https://t.co/cXQOJZESFJ"
353,2020-08-03,"Stock Market Flash Report (Week 31, 2020) https://t.co/99jjODcS5g via @YouTube 
Trading Signals, Stock Screener, Technicals Map #StockMarket #AAPL #AMZN #GOOG #MSFT #NFLX #TSLA #SPY #QQQ"
354,2020-08-03,"RT @MacjrStevie: 8/3 #stockstowatch for the week. We have been killing it! Please go back and check! 
$JD
$terp
$fivn
$now 
$nvda
#atg #dtg…"
355,2020-08-03,"8/3 #stockstowatch for the week. We have been killing it! Please go back and check! 
$JD
$terp
$fivn
$now 
$nvda
#atg #dtg #stocks #DayTrading #stocktobuy #stockmarket #OptionsTrading #SpaceX #apple #tsla #stockmarketcrashwhocareswepickwinners"
356,2020-08-03,You never bet against a man @elonmusk who can get humans back from space successfully... #TSLA ...it’s bound to double.
357,2020-08-03,"RT @JerseyKidWins: Absolutely unbelievable as Elon Musk &amp; his #SpaceX crew are coming home with #Nasa

“It’s sure going to be interesting t…"
358,2020-08-03,@BW #TSLA moving over to the #SP500 would have some serious ramifications. The fund would have to make massive adjustments to even fit the company.
359,2020-08-03,"RT @JerseyKidPicks: Absolutely unbelievable #Sunday

#SpaceX #ElonMusk #TSLA 

It’s amazing how unbelievably see if this mission went again…"
360,2020-08-03,#TSLA the competition isn’t even close. https://t.co/ggA2WRX5P3
361,2020-08-03,RT @RobertSDietz: I’m predicting that #tsla will be priced somewhere between $5 and $5000 after earnings call. You can hold me to that. #te…
362,2020-08-03,"RT @JerseyKidPicks: Absolutely unbelievable #Sunday

#SpaceX #ElonMusk #TSLA 

It’s amazing how unbelievably see if this mission went again…"
363,2020-08-02,RT @ackzacrypto: I told you all cashapp wqs 100% legit and just because a few scammers use it doesn't mean its not MOSTLY good people. I us…
364,2020-08-02,"I told you all cashapp wqs 100% legit and just because a few scammers use it doesn't mean its not MOSTLY good people. I used cashapp to buy 30 bucks worth of #TSLA and now its worth $110 lol 

Cashapp giving $10 and… https://t.co/vooTmYukse"
365,2020-08-02,RT @Fingrz692: @JerseyKidPicks KID is going to DELIVER HIS #NHLPICK ON THE #Flyers KABOOM #WINNER .. NOW LETS KEEP ROLL INTO THE NIGHT CARD…
366,2020-08-02,@JerseyKidPicks KID is going to DELIVER HIS #NHLPICK ON THE #Flyers KABOOM #WINNER .. NOW LETS KEEP ROLL INTO THE NIGHT CARD #FanDuel #Vegas #VSIN #Willliamhill #DraftKings #Tesla #TSLA #PICKSFROMTHEKID @XAVIERJOEYJOE @Train2ETRAINSP1 @ahardy316 @EnterPrizePod
367,2020-08-02,"#fintwit #TSLA Mind the US$1.450,00 region on weekly graph. If TSLA remain below this region a pessimist cenario will come very probable, in the other side we can expect prices go someway lateral. Check simulations below..👇 https://t.co/dAATAm9nXs"
368,2020-08-02,"RT @JasameSmith: Woke up and knew everyone would be excited about space rockets😡

I'm irate, stop being excited about nerdy Elon stuff!!!!!…"
369,2020-08-02,"Woke up and knew everyone would be excited about space rockets😡

I'm irate, stop being excited about nerdy Elon stuff!!!!! #tsla #tslaq"
370,2020-08-02,Delmar late pick 5 races 7-11 costs $50.  #TSLA #Tesla #Spacex #ElonMusk #Nasa #Investing #StockMarket  #VEGAS #RECOVERY #TVG #HORSERACING #GamblingTwitter  @JerseyKidPicks @Train2ETRAINSP1 @MrKenRudulphTV @Train2ETRAINSP1 @ahardy316 @EnterPrizePod @XAVIERJOEYJOE @horseflynawall https://t.co/CYPhaN4l80
371,2020-08-02,RT @Fingrz692: @JerseyKidPicks Let's go KID let's finish this week out in style just like #TESLA did..o want another #WINNING week so this…
372,2020-08-02,per share.  Why is Tesla's stock trading at insane levels?  Read my article this week to understand how you can profit from the auto industry in the coming weeks and months including when and why you should sell your Tesla stock. #StockMarket #F #TSLA #GM
373,2020-08-02,@JerseyKidPicks Let's go KID let's finish this week out in style just like #TESLA did..o want another #WINNING week so this pain goes away... #TSLA #Tesla #Spacex #ElonMusk #Nasa #Investing #StockMarket  #Vegas #RECOVERY @Train2ETRAINSP1 @EnterPrizePod @ahardy316 @XAVIERJOEYJOE
374,2020-08-02,@elonmusk will this accomplishment help #tsla tmr?
375,2020-08-02,'Be Wary Of Cashing In' - For The Week Ahead #BA #GM #PFE #XOM #MSFT #TSLA #MRNA #SPX #FCAU https://t.co/x1p2RdgeuP
376,2020-08-02,RT @Sebaszeballos3: @SpaceX #tsla to the mooon after this !!!!
377,2020-08-02,"RT @JerseyKidPicks: Absolutely unbelievable #Sunday

#SpaceX #ElonMusk #TSLA 

It’s amazing how unbelievably see if this mission went again…"
378,2020-08-02,"RT @JerseyKidPicks: Absolutely unbelievable #Sunday

#SpaceX #ElonMusk #TSLA 

It’s amazing how unbelievably see if this mission went again…"
379,2020-08-02,"RT @JerseyKidPicks: Absolutely unbelievable #Sunday

#SpaceX #ElonMusk #TSLA 

It’s amazing how unbelievably see if this mission went again…"
380,2020-08-02,"RT @JerseyKidPicks: Absolutely unbelievable #Sunday

#SpaceX #ElonMusk #TSLA 

It’s amazing how unbelievably see if this mission went again…"
381,2020-08-02,"RT @JerseyKidPicks: Absolutely unbelievable #Sunday

#SpaceX #ElonMusk #TSLA 

It’s amazing how unbelievably see if this mission went again…"
382,2020-08-02,"Absolutely unbelievable #Sunday

#SpaceX #ElonMusk #TSLA 

It’s amazing how unbelievably see if this mission went again congrats to #America I definitely would expect a surge in the #Tesla #Stock 

https://t.co/Hv9QSNrGbc

#Investing #StockMarket #Vegas #Nasa #asknasa https://t.co/W4Uhc7DhEt"
383,2020-08-02,"@garyblack00 @omarajame hahaha Omar, a concorrencia vai ficar muito dificil para TSLA! I never doubted the capacity of the German People to innovate and re-invent themselves! The new Mercedes-Benz EQS Vision makes #TSLA looks 👎🏾 IMO and what an advert!https://t.co/cB6pLkU2Ep"
384,2020-08-02,@elonmusk You got this #SpaceXDragon #tsla
385,2020-08-02,@elonmusk #TSLA will greatly suffer if a #JoeBiden administration is put into power.
386,2020-08-02,Reasons NOT to Buy Tesla Stock 2020 https://t.co/mqVyg3IdO4 #tsla #tesla #ElonMusk #Volkswagen #stocks #stock #StocksToTrade https://t.co/behZdmiKod
387,2020-08-02,Reasons NOT to Buy Tesla Stock 2020 https://t.co/mqVyg3IdO4 via #Tesla #ElonMusk #dogecoin #Bitcoin #crypto #AAPL #tsla #stockstowatch https://t.co/g5YzM0eKRO
388,2020-08-02,Reasons NOT to Buy Tesla Stock 2020 https://t.co/mqVyg3IdO4 #tesla #tsla #stocks #StockMarket #AAPL #stockstowatch #MSFT https://t.co/g18ZTFNQwY
389,2020-08-02,"what an E-car, video &amp; EQS vision! Mercedes makes #TSLA looks like a 💩!https://t.co/glGCaCu4u6 @YouTube L. Hamilton:""It took me a long time to realize that I have this incredible platform. So I took action to go vegan and raise awareness of a more conscious way of living."""
390,2020-08-02,"#TSLA #Tesla #stockstowatch #StocksToTrade 

Bullish Flag in progress: a chance to join bullish trend 

key level to watch 1545, Once broken 

🔼 Buy to target 

✅ 1650 
✅ 2000

❌ a Break below 1260 invalidates our trade https://t.co/OOM82TV1nD"
391,2020-08-02,@SpaceX #tsla to the mooon after this !!!!
392,2020-08-02,"People showing love for #Tesla caught on #SentryMode
https://t.co/KcrYGyyYJh

#TeslaModelY #teslamodel3 #tsla #teslacam #SpaceX @elonmusk"
393,2020-08-02,Used to the sonar on your @Tesla #modelx ? But switching to the #modelY ? Don't worry! #tsla has a great feature where the tailgate will slam against the garage door to remind you it does not have this ability! 👌🙏 https://t.co/IO7GlAK1ZF
394,2020-08-02,"We don’t miss.🎯Join us today. https://t.co/HEvgpXxWoL💯
.
.
.
.
.

#finance #financialfreedom #stocks #stockmarket #robinhood #options #invest #investing #barstool #barstoolsports #tesla #tsla https://t.co/qS2iPvdRH6 https://t.co/sCSPKWPbxc"
395,2020-08-02,Elon Musk Was Right: Tesla's Stock Price Is Too High $TSLA https://t.co/RfxOUxzQyV #TSLA #TeslaMotors
396,2020-08-02,"RT @funy1x: @realDonaldTrump @federalreserve @ecb 
Famine is coming. Tropical Depressions will be right over Three gorges dam starting now.…"
397,2020-08-02,"@realDonaldTrump @federalreserve @ecb 
Famine is coming. Tropical Depressions will be right over Three gorges dam starting now. @Apple $APPL @Tesla $TSLA Kiss your Supply and production chains bye bye.

#MotherNature Vs #tsla Vs #teslaq Vs #SundayThoughts 
https://t.co/nxzjL6O2r0"
398,2020-08-02,"RT @JerseyKidPicks: #ElonMusk #SpaceX

Set to make history again 2:48pm #Sunday

“He’s the Einstein of our generation &amp; continues to press…"
399,2020-08-02,"RT @JerseyKidPicks: Just another incredible landing set to take place #Sunday

#ElonMusk &amp; #SpaceX #dragons 

#TSLA is fortunate to have hi…"
400,2020-08-02,I am thinking whether or not to exclude #TSLA completely from the momentum list and just hold it for long term by adding to it every month. I believe in the EV story and feel that the company is miles ahead of its competition. Will post next month what I ended up doing :)
401,2020-08-02,"#TSLA will be a stock worth pondering upon. I saw highs of as much as 85% earlier this month prior to the earnings call. Since then, it has receded to the 50% range. I expect the price to play in the same area until the next big news or earnings. (1/n)"
402,2020-08-02,"Individual stock performance:

Individual stocks performance:

#CTLT: 12.2%
#FIVN: 19.14%
#JD: 24.06%
#NVDA: 23.62%
#REGN: 4.03%
#SHOP: 21.4%
#STMP: 34.5%
#TSLA: 53.08%
#WIX: 23.44%
#W: 33.27%
#QDEL: 26.01%
#ETSY: 10.85%
#PLUG: 9.29%"
403,2020-08-02,"RT @winvesta: Invest in US stocks from India. Zero fees, Zero commission, Zero hassle. Open an account in minutes and start building your g…"
404,2020-08-02,"RT @JerseyKidPicks: #ElonMusk #SpaceX

Set to make history again 2:48pm #Sunday

“He’s the Einstein of our generation &amp; continues to press…"
405,2020-08-02,"RT @JerseyKidPicks: Just another incredible landing set to take place #Sunday

#ElonMusk &amp; #SpaceX #dragons 

#TSLA is fortunate to have hi…"
406,2020-08-02,"RT @JasameSmith: 😡He is a legendary investor!!!!

You don't judge investors by how much ""money"" they make!!!!! #tsla #tslaq"
407,2020-08-02,"RT @JerseyKidPicks: #ElonMusk #SpaceX

Set to make history again 2:48pm #Sunday

“He’s the Einstein of our generation &amp; continues to press…"
408,2020-08-02,"RT @JerseyKidPicks: Just another incredible landing set to take place #Sunday

#ElonMusk &amp; #SpaceX #dragons 

#TSLA is fortunate to have hi…"
409,2020-08-02,"RT @JerseyKidPicks: #ElonMusk #SpaceX

Set to make history again 2:48pm #Sunday

“He’s the Einstein of our generation &amp; continues to press…"
410,2020-08-02,"RT @JerseyKidPicks: Just another incredible landing set to take place #Sunday

#ElonMusk &amp; #SpaceX #dragons 

#TSLA is fortunate to have hi…"
411,2020-08-02,"Just another incredible landing set to take place #Sunday

#ElonMusk &amp; #SpaceX #dragons 

#TSLA is fortunate to have him

#StocktonMarket #Investing #Bitcoin #Stocks

 #SpaceXDragon ready for return !

 https://t.co/wtT2MtfdQR"
412,2020-08-02,"#ElonMusk #SpaceX

Set to make history again 2:48pm #Sunday

“He’s the Einstein of our generation &amp; continues to press on with monumental accomplishments. His  #Tesla is busting at the seams”

#TSLA stock may hit $1600 #MondayMorning #StocktonMarket #Investing #Stocks #Bitcoin https://t.co/vQf1c9zxKu"
413,2020-08-02,"RT @RagnarFo: Our stocks up more than 200% the last year

#tsla.   491%

#bldp.  242%

#drd.    374%

#fcel.    532%

#plug.   244%"
414,2020-08-02,"Our stocks up more than 200% the last year

#tsla.   491%

#bldp.  242%

#drd.    374%

#fcel.    532%

#plug.   244%"
415,2020-08-02,"There are two types of gaps
Breakaway gaps may/may not be filled
Do not fall for this trap that gap will always be filled in future

Tesla Inc #TSLA gap of 256 to 289, never filled till now
1430+ now
Keep waiting 😂😂😂 https://t.co/eGrfycxdRZ"
416,2020-08-02,You can’t help thinking if error has played some part in this. #tsla #tlsa https://t.co/P69qOHHVJw
417,2020-08-02,"RT @Neilcoram15: How long will it be, before people view ICE cars, with the same contempt as they view smokers? 

#TSLA #EV #greenenergy #N…"
418,2020-08-02,"RT @Neilcoram15: How long will it be, before people view ICE cars, with the same contempt as they view smokers? 

#TSLA #EV #greenenergy #N…"
419,2020-08-02,"RT @Neilcoram15: How long will it be, before people view ICE cars, with the same contempt as they view smokers? 

#TSLA #EV #greenenergy #N…"
420,2020-08-02,"How long will it be, before people view ICE cars, with the same contempt as they view smokers? 

#TSLA #EV #greenenergy #NIO #renewableenergy #ElectricCar"
421,2020-08-02,🙂 always remember Nokia had around 50% of the phone market share in 2007 . In 2013 2 to 3 % . Big car companies today mite not go but they can be smaller . Every time there is a paradigm shift every one starts at 0 again 🙂￼￼￼#TSLA @Tesla @elonmusk https://t.co/3tCwp5gpXu
422,2020-08-02,"RT @MitchMyron: #TSLA is hitting 2K
Buy now.  Best strategy : Buy LongTerm TSLA call with strike $1820 and sell weekly call with same or li…"
423,2020-08-02,Who hates the weekends because the markets are closed... 🙋🏻‍♂️ @TSLA #tsla #aapl
424,2020-08-02,I was a fan of @stevenmarkryan even before Jack mentioned him!! 😎 Great to see your smile Jack! Watch to the end! @evtv #TSLA #jobfair &gt; #earnings EVTV -  Tesla Earnings Call - Jack's New Model Y https://t.co/gUMQoHa1aJ via @YouTube
425,2020-08-02,Stop complaining about the 🔴🔴🔴 S2F model and make your own bloody chart 😒 #bitcoin #tsla
426,2020-08-02,"RT @JasameSmith: 😡He is a legendary investor!!!!

You don't judge investors by how much ""money"" they make!!!!! #tsla #tslaq"
427,2020-08-02,@garyblack00 Accidentally picked visa cuz they didn’t see #Tsla gang loll
428,2020-08-02,RT @futurocity: As a young college student with a good sense of what the future could be like if humanity turns out to be a positive thing.…
429,2020-08-02,"As a young college student with a good sense of what the future could be like if humanity turns out to be a positive thing... it would be hard for me to not own $TSLA stock. 

Many others think alike, including @flcnhvy 

#longterm #Tesla #tsla"
430,2020-08-02,Where are we going in August!? Crazy year! Always like hearing from you guys! Where will the market go? #Robinhood #RobinhoodTraders #stock #market #StockMarket #asknasa #Beyonce #trump #biden #tsla #tesla #tiktokban #TikTok
431,2020-08-02,"😡He is a legendary investor!!!!

You don't judge investors by how much ""money"" they make!!!!! #tsla #tslaq https://t.co/ZM3UFdmtby"
432,2020-08-02,Can’t wait 📈#TSLA $TSLA https://t.co/fOwFJsFN1F
433,2020-08-02,"✔️ Can #TSLA, #AMZN, and #AAPL repeat the growth of July in August? https://t.co/zzHvbQ5b4K"
434,2020-08-02,Dont bet against @elonmusk #TSLA
435,2020-08-01,@stevenmarkryan @Tesla Based solely on this gentleman’s suggestion I followed the channel on #YouTube. I have a feeling it won’t disappoint! #tesla #tsla #ElonMusk 🤓
436,2020-08-01,TSLA:NASDAQ - TESLA INC - Are we going to see a bounce :) - #TSLA chart https://t.co/T8ELVHhLlS
437,2020-08-01,"If i hadn’t bought my #teslamodel3, i wouldn’t have had a free house all paid for by #TSLA.  Loved the car so much, i had to buy the stock and it’s the best investment decision i’ve ever made."
438,2020-08-01,"@fly4dat Absolutely! #tsla analysts put bars too low to cross!!! Why anyone will buy tsla when European luxury car makers now in the game making better cars!!! 
#aapl #Samsung captured smart phone market from blueberry!"
439,2020-08-01,"#TSLA is hitting 2K
Buy now.  Best strategy : Buy LongTerm TSLA call with strike $1820 and sell weekly call with same or little lower strike.
#OptionsTrading #Tesla #Stock #batteryday"
440,2020-08-01,"@mordecaidesign Lol!

Or you just buy #MBTN the European @PV equivalent of #TSLA it's just hella undervalued at the moment. :-)"
441,2020-08-01,I will tell my children the story of how @elonmusk paid for their college because the stock won’t stop 🛑 can’t stop a rocket ship 🚀 #sp500 #SpaceX #tesla #tsla
442,2020-08-01,"@Tesla @elonmusk charging station here in LA I swear wasent there 👀 EV Is the future. Kill the earth ? Eww fossil fuels lol ewwww, smog? Ewww #TSLA #FUTURE https://t.co/Ny8DXCBSPE"
443,2020-08-01,@ElectroCar lets hope for a strong rebuke WHEN the judge dismisses the claims #TSLA
444,2020-08-01,"@rhomboid1MF Great read. Amazon is lead by a very, very smart individual. #AMZN is my second highest holding after #AAPL. Their fundamentals and pursuit of excellence in both product and attitude, and being headed by very smart individuals stands them apart. (I hold #TSLA in the same esteem)"
445,2020-08-01,"@pierre_rochard Or #TSLA's forecasts and bashing.
Counter-indicator."
446,2020-08-01,"@crescendo_cap Does selling of other position will ocurr days/weeks before they add #tsla or it will be the same day? 

Would it be possible to see the IFunds selling in advanced. To see when is tsla is going to be added to the S&amp;P?

Would S&amp;P tell IF in advance that tsla is going to be added?"
447,2020-08-01,Trade idea: TSLA LONG: 📈 NASDAQ:TSLA LONG D1 🛒BUY above = 1568 🎯Target1 = 1694 🎯Target2 = 1898 🛑Stop loss = 1361 🙈Risk = (3%-5%) #TSLA #TSLALONG #BUYTSLA https://t.co/F0RUTmZyrH https://t.co/gFRL33B1lh
448,2020-08-01,"RT @JerseyKidWins: Absolutely unbelievable as Elon Musk &amp; his #SpaceX crew are coming home with #Nasa

“It’s sure going to be interesting t…"
449,2020-08-01,"RT @JerseyKidWins: Absolutely unbelievable as Elon Musk &amp; his #SpaceX crew are coming home with #Nasa

“It’s sure going to be interesting t…"
450,2020-08-01,"RT @winvesta: Invest in US stocks from India. Zero fees, Zero commission, Zero hassle. Open an account in minutes and start building your g…"
451,2020-08-01,@ValueAnalyst1 This is what traffic light beta looks like in night mode. #tsla https://t.co/ZH9iKXHvtq
452,2020-08-01,@ValueAnalyst1 Latest FSD beta w/ traffic light control is really great. I leave the beta turned on now with this latest software update. #tsla $tsla https://t.co/MBr0axDLVQ
453,2020-08-01,"RT @JerseyKidWins: Absolutely unbelievable as Elon Musk &amp; his #SpaceX crew are coming home with #Nasa

“It’s sure going to be interesting t…"
454,2020-08-01,"RT @JerseyKidWins: Absolutely unbelievable as Elon Musk &amp; his #SpaceX crew are coming home with #Nasa

“It’s sure going to be interesting t…"
455,2020-08-01,"Absolutely unbelievable as Elon Musk &amp; his #SpaceX crew are coming home with #Nasa

“It’s sure going to be interesting to see the #Tesla stock surge next week BUY pre-market 4am Monday”

#Tsla #StockMarket #Investing #Sportspicks #Bitcoin

 https://t.co/73da9yg2Wi"
456,2020-08-01,#TSLA has never made a profit. https://t.co/JygUb1Hh1V
457,2020-08-01,"“We want to be like slightly profitable and maximize growth and MAKE the #cars as #affordable as possible, and that’s what we’re trying to achieve,” ~ ⁦@elonmusk⁩ #TSLA #Tesla #Sustainability #now 🌎  https://t.co/x3ojjiH0fZ"
458,2020-08-01,@ValueAnalyst1 Ford had a good run. Model T to the F150. But can we just accept that its near the end of its life. #TSLA
459,2020-08-01,Thoughts on a 10:1 stock split @elonmusk ? @Apple seems to have perfected this method of attracting younger investors. Fractional shares just aren’t the same! #TSLA
460,2020-08-01,Get ready to see big companies go bankrupt the clock is ticking faster . Tick tick tick will VW go tick tick will ford go tick tick will Fiat Chrysler go Tick tick will Toyota go tick tick ￼￼￼￼￼#TSLA @elonmusk @Tesla
461,2020-08-01,"Another 6741 brave RobinHooders add #TSLA yday as it fell nearly 4% closed on its low and is now well over 30% off its highs ... Its going to at least $1200 very quickly id think , probably lower before we ever see the highs again ! https://t.co/y94X4t53Xg"
462,2020-08-01,"RT @poorlittlemom: .@elonmusk #TSLA and #BTC trending together. Are you Satoshi?

#Satoshi"
463,2020-08-01,"RT @ZarnytskyiO: Decentralized economy #Fintech Blockchain banking #DAO Renewable digital future #BigData
#CapitalMarkets #Trade #NEOMLifes…"
464,2020-08-01,@3d_Cristina They are lost and teaching. How could a resin with out control of money get their own suppliers? Rather you that good or #tsla has no control or idea. Bit it’s clear #tslaq is lost.
465,2020-08-01,"RT @HarmonicCharts: $SPX #SPX #ES_F $ES $ES_F $SPY $OW #DOW $YM $RTY $RUT #DAX #FTSE $NQ #NQ 

Posted at the highs

Awesome! Even me #TSLA…"
466,2020-08-01,"What is your favorite model of @Tesla vehicle?

$TSLA #TSLA #Tesla 🔋 🚙 📈

They are all S3XY vehicles! 👍"
467,2020-08-01,"Decentralized economy #Fintech Blockchain banking #DAO Renewable digital future #BigData
#CapitalMarkets #Trade #NEOMLifestyle #TSLA #AI

The cryptocurrency market may be about to face a big test in the wake of this week’s resurgence https://t.co/pYtWoHt1kc via @markets"
468,2020-08-01,"⬆️day for PF1 +2.45% (+24.80% YTD✅)
#TILS +37.88% 💉
#AAPL +10.43% 🍏
#GGP +3.76% ⛏️
#AMZN +3.63% 🛍️

Slight down day for 
#TSLA -3.81% 🚗
#BOO -1.13% 👗

But a solid day for the PF. Have a great weekend everyone! 👍"
469,2020-08-01,@LayeredStock Great! 🚀 let's go #TSLA
470,2020-08-01,#bitcoin is digital Gold like #TSLA is digital Ford. Get ready for a phenomenon. It’s the new style - 4 and 3 and 2 and 1.
471,2020-08-01,"Suppose, that's why @elonmusk don't wanna be in #SP500 as every other executive does, a true spaceman from even #Economic perspective!!!! #market #TSLA #moneygame 
https://t.co/lEUvaKOgBt via @BW"
472,2020-08-01,RT @TeslaLisa: Oh wow!   Just got Tesla update 2020.28.6   😘🍸👍  #TSLA #TeslaUpdate #Tesla
473,2020-08-01,Florida teen arrested as mastermind of Twitter hack $TSLA #TSLA #Technology #Hacking #Technologyissues https://t.co/oqGlalNOMF
474,2020-08-01,@elonmusk #TSLA  is too expensive
475,2020-08-01,"RT @ZarnytskyiO: Decentralized economy #Fintech Blockchain banking #DAO Renewable digital future #BigData
#CapitalMarkets #Trade #NEOMLifes…"
476,2020-08-01,"Decentralized economy #Fintech Blockchain banking #DAO Renewable digital future #BigData
#CapitalMarkets #Trade #NEOMLifestyle #TSLA #AI

Bitcoin rose above $10,000 for the first time since June 10 https://t.co/YSzYDRBpwI via @markets"
477,2020-08-01,RT @Leon9277: @squawksquare A lot of selling... :/ Will hopefully change course next week. And two weeks after that we have The Announcemen…
478,2020-08-01,"Friday watchlist recap. #PINS #AMD #TSLA #CAT #KODK #MRK 
Make sure you’re on the right team! 
#stockmarket #technicalanalysis #djia #traders #options #futures #etf #wallstreet #forex #swingtrading #bull #bear #stocks #trading #nyse #nasdaq #nyc #charts #equities #daytrader #UT https://t.co/3GLYSaTPgQ"
479,2020-08-01,"@elonmusk since when did @Tesla also start selling performance active wear? 🤔#TSLA
https://t.co/12Br3kaMJt https://t.co/KuTvx1lBE1"
480,2020-08-01,This #AAPL stock split has me giddy for a #TSLA 10-1 split.
481,2020-08-01,@SarahPonczek @BW @Reganonymous The addition of @tesla to the S&amp;P will definitely cause a tizzy in the market. Should be very interesting day when #TSLA gets added to S&amp;P
482,2020-08-01,"RT @goananda: Responding To Criticism, Elon Musk Tells The World That Him And Bill Gates Are Not ""Lovers"" | Zero Hedge https://t.co/dzGS3rl…"
483,2020-08-01,"Responding To Criticism, Elon Musk Tells The World That Him And Bill Gates Are Not ""Lovers"" | Zero Hedge https://t.co/dzGS3rlK5x 

#ElonMusk #BillGates #Lover #TSLA #Microsoft"
484,2020-08-01,"@elonmusk is there a benefit to adding external mics as a confirmation layer for FSD to detect predictable sounds like construction, fire trucks (to yield to) etc?

#TSLA #memesdaily"
485,2020-07-31,TSLA: Next targets (complete MTFA). - #TSLA chart https://t.co/091Lm3vqO7
486,2020-07-31,Oh wow!   Just got Tesla update 2020.28.6   😘🍸👍  #TSLA #TeslaUpdate #Tesla
487,2020-07-31,"RT @InflatingDollar: Which #EV #stock will be the most valuable (second to $TSLA/#TSLA) by 2021? 🔋🚙 📈 🤯 💸

Mentioned: $SOLO $KNDI $WKHS $SP…"
488,2020-07-31,"Which #EV #stock will be the most valuable (second to $TSLA/#TSLA) by 2021? 🔋🚙 📈 🤯 💸

Mentioned: $SOLO $KNDI $WKHS $SPAQ

By name: @FiskerInc @henrikfisker"
489,2020-07-31,"You can #join Discord to see all the #track-record! 

https://t.co/X4nw81y5On

#stocks #optionstrade #AAPL #ES_F #NQ #TSLA #AMZN #FB $SPY $SPX $GOOGL $NEM $CREE $SOGO $COST $BABA $BIDU $GLD #GC #GOLD $WORK $MSFT $DIS $SPCE #NASDAQ $PFE $AZN $FLDM #PHARMA #chartpatterns #DowJones https://t.co/WvdimXS2p9"
490,2020-07-31,"$SPY Support and Resistance (Pivots) for Mon 8/3/20:

$FB $AMZN $AAPL
$GOOG $TSLA $C
$BAC $BMY $IBB
$MSFT $NFLX $NVDA $JNJ

#stocks #pivots #markets #daytrading #watchlist #charts #aapl #ATHS $spx #spy #tsla #fb #bac #celg #ibb #msft #nvda #JnJ #c #AMZN https://t.co/hTR0MPh1EP"
491,2020-07-31,RT @TeslaMotorsClub: .@elonmusk Talks Up @Tesla's Big Hiring Spree #Tesla #TSLA #Gigafactory #TeslaGigafactory #TeslaMotorsClub https://t.c…
